word,order_id,seller_state,count,english,sentiment,specificity
comprar,af7558c4c999c1d5de328e39a9ff53f3,SP,1,buy-again,POSITIVE,3.1
prazo,72de948f7d91e80fb80be59dce8f9322,SP,1,on-time,POSITIVE,5.6
conforme,72de948f7d91e80fb80be59dce8f9322,SP,1,as-expected,POSITIVE,4.3
tinha,72de948f7d91e80fb80be59dce8f9322,SP,1,tinha,NEGATIVE,3.2
prazo,1af11afc40559c3d542c842db8248863,SP,1,on-time,POSITIVE,5.6
satisfeito,56181fe566dd895c41cb4c0665207b81,SP,1,satisfeito,POSITIVE,24.9
chegou,10fda92f9390e0b13e41ce5ce692a2cc,SP,1,arrived,POSITIVE,2.5
receber,10fda92f9390e0b13e41ce5ce692a2cc,SP,1,yet-to-receive,NEGATIVE,4.7
prazo,07402f8be1c291f1c5da3edeaf5cb8b1,SP,1,on-time,POSITIVE,5.6
chegou,07402f8be1c291f1c5da3edeaf5cb8b1,SP,1,arrived,POSITIVE,2.5
bom,07402f8be1c291f1c5da3edeaf5cb8b1,SP,1,good,POSITIVE,13.5
amei,07402f8be1c291f1c5da3edeaf5cb8b1,SP,1,loved-it,POSITIVE,119.8
bom,08b9d47b3be61595c61eddc50b42ee02,RS,1,good,POSITIVE,13.5
prazo,c05223a5f3e8d1dac89df5bfdcb58661,PR,1,on-time,POSITIVE,5.6
excelente,c05223a5f3e8d1dac89df5bfdcb58661,PR,1,excellent,POSITIVE,91.3
atendimento,c05223a5f3e8d1dac89df5bfdcb58661,PR,1,atendimento,POSITIVE,4.1
chegou,b5f45148cb552bb72d183e82cf6a36d1,SC,1,arrived,POSITIVE,2.5
recomendo,b5f45148cb552bb72d183e82cf6a36d1,SC,1,recommend,POSITIVE,8.1
previsto,b5f45148cb552bb72d183e82cf6a36d1,SC,1,expected,POSITIVE,10.3
embalado,b5f45148cb552bb72d183e82cf6a36d1,SC,1,well-packed,POSITIVE,11.0
prazo,b522474ba0639dd0385e4918d46ddcba,PR,1,on-time,POSITIVE,5.6
comprar,ed6b29fe01737a1e042a05988daf31db,SP,1,buy-again,POSITIVE,3.1
adorei,2b18686c9329e1cd201d6d4015268ca9,SP,1,loved,POSITIVE,78.5
momento,4420cbe16c262f724b648cd1294c88b6,SP,1,until-now,NEGATIVE,7.6
bom,00275bce676303c3bfd7292aefdfa223,SP,1,good,POSITIVE,13.5
recomendo,00275bce676303c3bfd7292aefdfa223,SP,1,recommend,POSITIVE,8.1
super,00275bce676303c3bfd7292aefdfa223,SP,1,super,POSITIVE,16.4
bom,e13c7d85f07a4e00c383115a154dcc39,SP,1,good,POSITIVE,13.5
boa,a89e14734d926ba4f06da4c653abf873,PR,1,good(f),POSITIVE,4.9
hoje,9f2b23380dcf7e8f6984dbbf19bb3e3f,PR,1,hoje,NEGATIVE,7.1
prazo,c56db498f3d3ce91df4715ff0420c0e3,SP,1,on-time,POSITIVE,5.6
gostei,c56db498f3d3ce91df4715ff0420c0e3,SP,1,liked,POSITIVE,4.1
bom,6593a7ca55b089cc240f79d582e3300a,SP,1,good,POSITIVE,13.5
previsto,e3369fffb9c064e20cc82f4f612ce0ca,GO,1,expected,POSITIVE,10.3
prazo,a281208da836ef2c9d23718a7a855a92,SP,1,on-time,POSITIVE,5.6
chegou,a281208da836ef2c9d23718a7a855a92,SP,1,arrived,POSITIVE,2.5
perfeito,a281208da836ef2c9d23718a7a855a92,SP,1,perfect,POSITIVE,48.0
prazo,2e8a59579f027832343436a97c22499b,SP,1,on-time,POSITIVE,5.6
dentro,2e8a59579f027832343436a97c22499b,SP,1,within,POSITIVE,5.8
falta,2e8a59579f027832343436a97c22499b,SP,1,falta,NEGATIVE,5.3
prazo,a7b6b0d33a2814dff897167e737b22c8,SP,1,on-time,POSITIVE,5.6
excelente,a7b6b0d33a2814dff897167e737b22c8,SP,1,excellent,POSITIVE,91.3
previsto,a7b6b0d33a2814dff897167e737b22c8,SP,1,expected,POSITIVE,10.3
boa,bd00d34f6838a36ae481384a997575ec,RJ,1,good(f),POSITIVE,4.9
chegou,1bfb270ca4a727aa929151dd9c9bd955,SP,1,arrived,POSITIVE,2.5
defeito,f7e0f7c5ef9b8b1ea79d697dd2259897,SP,1,defective,NEGATIVE,4.2
pedi,53ca14c357e60c77cd57aa96c8f0b4a5,SP,1,pedi,NEGATIVE,4.7
pedi,02e4a3c7ec652c4ab1077763215580cf,SP,1,pedi,NEGATIVE,4.7
prazo,79c8c817d8876952db086059ef7f522d,SP,1,on-time,POSITIVE,5.6
chegou,79c8c817d8876952db086059ef7f522d,SP,1,arrived,POSITIVE,2.5
contato,dba741d70126a95feb85435175370edc,PR,1,no-contact,NEGATIVE,12.0
fiz,dba741d70126a95feb85435175370edc,PR,1,I-made-complaint,NEGATIVE,4.0
retorno,dba741d70126a95feb85435175370edc,PR,1,no-callback,NEGATIVE,19.4
hoje,dba741d70126a95feb85435175370edc,PR,1,hoje,NEGATIVE,7.1
falta,dba741d70126a95feb85435175370edc,PR,1,falta,NEGATIVE,5.3
prazo,f8dc34a2f4d0e6c9bc9f35cc0e4f5cd8,PR,1,on-time,POSITIVE,5.6
satisfeita,f8dc34a2f4d0e6c9bc9f35cc0e4f5cd8,PR,1,satisfied,POSITIVE,15.1
prazo,205587440f824c5e5d7bc3bccb63aa15,SP,1,on-time,POSITIVE,5.6
chegou,205587440f824c5e5d7bc3bccb63aa15,SP,1,arrived,POSITIVE,2.5
diferente,e616d46210bb3e58e38c5422a895f39b,MG,1,different-item,NEGATIVE,6.3
prazo,addc2b54c70b7422a237c1a3494132a1,SP,1,on-time,POSITIVE,5.6
chegou,addc2b54c70b7422a237c1a3494132a1,SP,1,arrived,POSITIVE,2.5
prazo,2781c27ada78577137fb98ab7a31775a,SP,1,on-time,POSITIVE,5.6
chegou,2781c27ada78577137fb98ab7a31775a,SP,1,arrived,POSITIVE,2.5
bom,2781c27ada78577137fb98ab7a31775a,SP,1,good,POSITIVE,13.5
recomendo,52e8d4898a4cd3b8234d0db5502b382e,SP,1,recommend,POSITIVE,8.1
bom,e79714832b01797085c10409669150d5,SP,1,good,POSITIVE,13.5
chegou,bc6f0d20151b72e478b552a053707ec6,SC,1,arrived,POSITIVE,2.5
resposta,bc6f0d20151b72e478b552a053707ec6,SC,1,no-response,NEGATIVE,23.5
aguardo,bc6f0d20151b72e478b552a053707ec6,SC,1,waiting,NEGATIVE,11.0
chegou,da2b50d5837f2e4ffffe075865ca8b98,SP,1,arrived,POSITIVE,2.5
duas,da2b50d5837f2e4ffffe075865ca8b98,SP,1,two-weeks,NEGATIVE,5.4
hoje,6d953888a914b67350d5bc4d48f2acab,SP,1,hoje,NEGATIVE,7.1
prazo,657516e76af3d3776fa65ce47ce04d57,SP,1,on-time,POSITIVE,5.6
chegou,657516e76af3d3776fa65ce47ce04d57,SP,1,arrived,POSITIVE,2.5
recomendo,657516e76af3d3776fa65ce47ce04d57,SP,1,recommend,POSITIVE,8.1
chegou,6584fc3ecce7158ef3a687466cfa1bb6,SP,1,arrived,POSITIVE,2.5
bom,479d2226115d100c027f7dd83622c1ee,SP,1,good,POSITIVE,13.5
excelente,479d2226115d100c027f7dd83622c1ee,SP,1,excellent,POSITIVE,91.3
prazo,083fa2fb9d3de18eabbb3427045a1a1f,SP,1,on-time,POSITIVE,5.6
previsto,083fa2fb9d3de18eabbb3427045a1a1f,SP,1,expected,POSITIVE,10.3
prazo,fbba9a57e45f4bd443598e6548ee329b,SP,1,on-time,POSITIVE,5.6
bom,fbba9a57e45f4bd443598e6548ee329b,SP,1,good,POSITIVE,13.5
recomendo,fbba9a57e45f4bd443598e6548ee329b,SP,1,recommend,POSITIVE,8.1
dentro,fbba9a57e45f4bd443598e6548ee329b,SP,1,within,POSITIVE,5.8
falta,2d5fe300d9ae2c54ed035449aac94391,SP,1,falta,NEGATIVE,5.3
bom,f3458c2495b179f0e198030eb89b8ab5,RJ,1,good,POSITIVE,13.5
qualidade,5b7c23b7f4d719e14149384a48264dc5,MG,1,quality,POSITIVE,3.6
dentro,5b7c23b7f4d719e14149384a48264dc5,MG,1,within,POSITIVE,5.8
recomendo,46305152468c40eab4e76930746d4ab1,SP,1,recommend,POSITIVE,8.1
super,46305152468c40eab4e76930746d4ab1,SP,1,super,POSITIVE,16.4
gostei,46305152468c40eab4e76930746d4ab1,SP,1,liked,POSITIVE,4.1
bom,cc2e56876c1e46ae38eb40eb187b23a9,SP,1,good,POSITIVE,13.5
recomendo,cc2e56876c1e46ae38eb40eb187b23a9,SP,1,recommend,POSITIVE,8.1
bom,cbdfeec9560d60a397a4806eb64f0aa4,SP,1,good,POSITIVE,13.5
fiz,fa98b1c89208380c565ec7c07a8f3e7a,SP,2,I-made-complaint,NEGATIVE,4.0
falta,7ee12a5da83559e76f5f2575a2ec1696,SP,1,falta,NEGATIVE,5.3
prazo,5f69b4a2f6573c8ec6ae54125bb181fe,SP,1,on-time,POSITIVE,5.6
dentro,5f69b4a2f6573c8ec6ae54125bb181fe,SP,1,within,POSITIVE,5.8
prazo,42113e78f28f6201edc22b1a9f50ca81,SP,1,on-time,POSITIVE,5.6
receber,42113e78f28f6201edc22b1a9f50ca81,SP,1,yet-to-receive,NEGATIVE,4.7
recomendo,6aaac39c745e3f8bc6391b775041cd93,SP,1,recommend,POSITIVE,8.1
gostei,6aaac39c745e3f8bc6391b775041cd93,SP,1,liked,POSITIVE,4.1
previsto,72b02234375680d174bc9fecfb0fd9fe,SP,1,expected,POSITIVE,10.3
prazo,d1ea55f7318ed68dab3622af81e15141,SP,1,on-time,POSITIVE,5.6
previsto,d1ea55f7318ed68dab3622af81e15141,SP,1,expected,POSITIVE,10.3
chegou,c76034c1fb7727deed7b96df139a99a9,SP,1,arrived,POSITIVE,2.5
excelente,69a3d3d4af1b74db85965b00394b5d21,SP,1,excellent,POSITIVE,91.3
bom,fc2f758d05227510a9f46e37a1e0095e,SP,1,good,POSITIVE,13.5
nem,fc2f758d05227510a9f46e37a1e0095e,SP,1,not-even,NEGATIVE,9.2
prazo,544238f04f24765a69670a0195dc23c5,SP,1,on-time,POSITIVE,5.6
chegou,544238f04f24765a69670a0195dc23c5,SP,1,arrived,POSITIVE,2.5
excelente,544238f04f24765a69670a0195dc23c5,SP,1,excellent,POSITIVE,91.3
boa,544238f04f24765a69670a0195dc23c5,SP,1,good(f),POSITIVE,4.9
prazo,e0babb29f62b941d1b6c1f2f6659973d,SP,1,on-time,POSITIVE,5.6
recomendo,e0babb29f62b941d1b6c1f2f6659973d,SP,1,recommend,POSITIVE,8.1
perfeito,e0babb29f62b941d1b6c1f2f6659973d,SP,1,perfect,POSITIVE,48.0
chegou,a77a378498a60424c73641a2bce561f8,SP,1,arrived,POSITIVE,2.5
amei,a77a378498a60424c73641a2bce561f8,SP,1,loved-it,POSITIVE,119.8
pedi,53f4a393eb9126386cfc207f1aa6ac34,SP,1,pedi,NEGATIVE,4.7
prazo,598796ca1dffa87337f6d02b8d47bae0,SP,1,on-time,POSITIVE,5.6
dentro,598796ca1dffa87337f6d02b8d47bae0,SP,1,within,POSITIVE,5.8
bom,fdce8dd7bb4b3a3424b42b3dd0e844da,SP,2,good,POSITIVE,13.5
correto,5ca60cc1a00a1d2f3090cebdd57c696e,SP,1,correto,POSITIVE,4.2
chegou,4ec7da00b00c04936796489296dbb9e7,SP,1,arrived,POSITIVE,2.5
previsto,4ec7da00b00c04936796489296dbb9e7,SP,1,expected,POSITIVE,10.3
aguardando,674e1f5ca0441058cc7fa110cb4f49eb,SP,1,still-waiting,NEGATIVE,10.9
bom,fdca429f65581d898afc2df41740f716,SP,1,good,POSITIVE,13.5
receber,fdca429f65581d898afc2df41740f716,SP,1,yet-to-receive,NEGATIVE,4.7
fiz,4632b700f33d5fe26dda89127aa5b5b1,SP,1,I-made-complaint,NEGATIVE,4.0
duas,4632b700f33d5fe26dda89127aa5b5b1,SP,1,two-weeks,NEGATIVE,5.4
aguardo,4632b700f33d5fe26dda89127aa5b5b1,SP,1,waiting,NEGATIVE,11.0
retorno,4632b700f33d5fe26dda89127aa5b5b1,SP,1,no-callback,NEGATIVE,19.4
prazo,a5474c0071dd5d1074e12d417078bbd0,SP,1,on-time,POSITIVE,5.6
chegou,a5474c0071dd5d1074e12d417078bbd0,SP,1,arrived,POSITIVE,2.5
recomendo,2907ff34cf73f01cce80c9b882cb5e8e,SP,1,recommend,POSITIVE,8.1
qualidade,2907ff34cf73f01cce80c9b882cb5e8e,SP,1,quality,POSITIVE,3.6
excelente,2907ff34cf73f01cce80c9b882cb5e8e,SP,1,excellent,POSITIVE,91.3
prazo,a62e5e820da4b79811ca945d941fff8b,SP,1,on-time,POSITIVE,5.6
recomendo,a62e5e820da4b79811ca945d941fff8b,SP,1,recommend,POSITIVE,8.1
super,a62e5e820da4b79811ca945d941fff8b,SP,1,super,POSITIVE,16.4
contato,ee9a7a0f0c0446da13006eebdfa5e0b1,SP,1,no-contact,NEGATIVE,12.0
prazo,0e5423b2f5a2083884f519fbd18dd11a,SP,1,on-time,POSITIVE,5.6
dentro,0e5423b2f5a2083884f519fbd18dd11a,SP,1,within,POSITIVE,5.8
diferente,0e5423b2f5a2083884f519fbd18dd11a,SP,1,different-item,NEGATIVE,6.3
recomendo,53022bc7203c0c8ce655a82521c8867c,SP,1,recommend,POSITIVE,8.1
qualidade,53022bc7203c0c8ce655a82521c8867c,SP,1,quality,POSITIVE,3.6
perfeito,53022bc7203c0c8ce655a82521c8867c,SP,1,perfect,POSITIVE,48.0
excelente,0d6095ca2592bbcc590d4954e29c7924,SP,1,excellent,POSITIVE,91.3
prazo,d3f58dcb7705f30c2257940517740287,MS,1,on-time,POSITIVE,5.6
recomendo,d3f58dcb7705f30c2257940517740287,MS,1,recommend,POSITIVE,8.1
otimo,d3f58dcb7705f30c2257940517740287,MS,1,great,POSITIVE,40.4
prazo,116499c6f5aa0822fcfa4f8aa8b194b4,PR,1,on-time,POSITIVE,5.6
quero,c31e69041b0da7765a4d79c7dd6242ff,SP,2,I-want-refund,NEGATIVE,12.0
fiz,c31e69041b0da7765a4d79c7dd6242ff,SP,1,I-made-complaint,NEGATIVE,4.0
troca,c31e69041b0da7765a4d79c7dd6242ff,SP,1,exchange,NEGATIVE,6.1
saber,c31e69041b0da7765a4d79c7dd6242ff,SP,1,saber,NEGATIVE,8.1
comprar,64811ed51b1fed65cc4c71da8a19a826,SP,1,buy-again,POSITIVE,3.1
bom,846d9f177cd197194d2933fdf0dcc68b,SP,1,good,POSITIVE,13.5
recomendo,846d9f177cd197194d2933fdf0dcc68b,SP,1,recommend,POSITIVE,8.1
qualidade,846d9f177cd197194d2933fdf0dcc68b,SP,1,quality,POSITIVE,3.6
gostei,846d9f177cd197194d2933fdf0dcc68b,SP,1,liked,POSITIVE,4.1
obrigado,846d9f177cd197194d2933fdf0dcc68b,SP,1,thank-you,POSITIVE,9.7
nem,88e3babdb4772c2fc14b52cee9cf7da7,MG,1,not-even,NEGATIVE,9.2
recomendo,8fec5674a5e6c130c661baf47ca8b861,PR,1,recommend,POSITIVE,8.1
chegou,075434afaadfb0809ecf3f095a372340,SP,1,arrived,POSITIVE,2.5
prazo,599f88486aefa57adef7d260eb589778,SP,1,on-time,POSITIVE,5.6
chegou,599f88486aefa57adef7d260eb589778,SP,1,arrived,POSITIVE,2.5
dentro,599f88486aefa57adef7d260eb589778,SP,1,within,POSITIVE,5.8
perfeito,599f88486aefa57adef7d260eb589778,SP,1,perfect,POSITIVE,48.0
satisfeita,599f88486aefa57adef7d260eb589778,SP,1,satisfied,POSITIVE,15.1
boa,81fd075e4c7bbc4370a3467b89d28cdf,SP,1,good(f),POSITIVE,4.9
bom,647255bbedcdf748e7496180374b0dfe,SP,1,good,POSITIVE,13.5
chegou,870e6f0cd3ddbb87daf15ccd2926b142,SP,1,arrived,POSITIVE,2.5
dois,ac8b3ecc5daa5b2d54a81b3ba337bf6f,MG,1,dois,NEGATIVE,5.5
entregaram,ac8b3ecc5daa5b2d54a81b3ba337bf6f,MG,1,entregaram,NEGATIVE,2.5
gostei,95516395b6779357dc689f56e6de3f02,MG,1,liked,POSITIVE,4.1
prazo,b07f4f372d6b83aa840baa28e094764d,SP,1,on-time,POSITIVE,5.6
correto,aa57c8f21178b5061a77762e7efa5828,SP,1,correto,POSITIVE,4.2
troca,aa57c8f21178b5061a77762e7efa5828,SP,1,exchange,NEGATIVE,6.1
recomendo,9f6176aa4bbe4b84f8d786f873be8240,MA,1,recommend,POSITIVE,8.1
prazo,2bc3d02aecb787b5e3272b681c0092e7,SP,1,on-time,POSITIVE,5.6
chegou,2bc3d02aecb787b5e3272b681c0092e7,SP,1,arrived,POSITIVE,2.5
recomendo,2bc3d02aecb787b5e3272b681c0092e7,SP,1,recommend,POSITIVE,8.1
super,2bc3d02aecb787b5e3272b681c0092e7,SP,1,super,POSITIVE,16.4
chegou,83bb596248fd091d99fa8d5aadde8fa7,SP,1,arrived,POSITIVE,2.5
excelente,83bb596248fd091d99fa8d5aadde8fa7,SP,1,excellent,POSITIVE,91.3
aguardo,852feac7b3370fb864da154ab60e785c,MG,1,waiting,NEGATIVE,11.0
entregaram,852feac7b3370fb864da154ab60e785c,MG,2,entregaram,NEGATIVE,2.5
bom,0c91c4102d1858f4ced29970f55e54a0,SP,1,good,POSITIVE,13.5
perfeito,bcdc0a3ff14ce03999d56620cb4e1a01,SP,1,perfect,POSITIVE,48.0
entregaram,385c8818107c6b6121324f1498d0c64e,RJ,1,entregaram,NEGATIVE,2.5
quero,cd2079cf74c5ccc03fd848508b776152,SP,1,I-want-refund,NEGATIVE,12.0
dinheiro,cd2079cf74c5ccc03fd848508b776152,SP,1,money-back,NEGATIVE,31.2
falta,cd2079cf74c5ccc03fd848508b776152,SP,1,falta,NEGATIVE,5.3
somente,a10b5cf95e016d8abd403c05970234a0,SP,1,somente,NEGATIVE,4.5
recomendo,655b20c809450d9f4e2d3b62d5b7f416,SP,1,recommend,POSITIVE,8.1
dois,d809ddde66fee6223df16b11231491f9,SP,1,dois,NEGATIVE,5.5
somente,d809ddde66fee6223df16b11231491f9,SP,1,somente,NEGATIVE,4.5
gostei,36d80fa68ee43c6ee60518067a8d667b,MA,1,liked,POSITIVE,4.1
recomendo,60762802b48bb6d256d55b013d115013,RJ,1,recommend,POSITIVE,8.1
excelente,60762802b48bb6d256d55b013d115013,RJ,1,excellent,POSITIVE,91.3
recomendo,269fb3a37e10ad284ed9ca4a34c32d09,SP,1,recommend,POSITIVE,8.1
prazo,3fde8b7313af6b37b84b5c7594d7add0,SP,1,on-time,POSITIVE,5.6
chegou,3fde8b7313af6b37b84b5c7594d7add0,SP,1,arrived,POSITIVE,2.5
prazo,33708182c0744618307722dbbfd31a3d,SP,1,on-time,POSITIVE,5.6
prazo,47d334f5f5e5a8f38fd5893ae0e6af35,SP,1,on-time,POSITIVE,5.6
chegou,47d334f5f5e5a8f38fd5893ae0e6af35,SP,1,arrived,POSITIVE,2.5
recomendo,47d334f5f5e5a8f38fd5893ae0e6af35,SP,1,recommend,POSITIVE,8.1
gostei,47d334f5f5e5a8f38fd5893ae0e6af35,SP,1,liked,POSITIVE,4.1
cor,47d334f5f5e5a8f38fd5893ae0e6af35,SP,1,cor,NEGATIVE,2.1
receber,6cb6dd42d4278b77aded588ee52089af,SP,2,yet-to-receive,NEGATIVE,4.7
tinha,6cb6dd42d4278b77aded588ee52089af,SP,1,tinha,NEGATIVE,3.2
gostaria,6cb6dd42d4278b77aded588ee52089af,SP,1,gostaria,NEGATIVE,4.5
excelente,2f0bf24dbe1cb004069c70687668f917,SP,1,excellent,POSITIVE,91.3
embalado,2f0bf24dbe1cb004069c70687668f917,SP,1,well-packed,POSITIVE,11.0
qualidade,8de6e40b8573fbdbb0f6e31af3b8006f,MG,1,quality,POSITIVE,3.6
prazo,b32669c7ee374ba5372e0824e5ec560c,DF,1,on-time,POSITIVE,5.6
chegou,b32669c7ee374ba5372e0824e5ec560c,DF,1,arrived,POSITIVE,2.5
adorei,b32669c7ee374ba5372e0824e5ec560c,DF,1,loved,POSITIVE,78.5
aguardando,c66f263a77d0b978664e122a57598d88,SP,1,still-waiting,NEGATIVE,10.9
qualidade,dde56e42843e19685d241a25e192184e,DF,1,quality,POSITIVE,3.6
prazo,d17cd10dbb5981e9a2ba4739a202da55,SP,1,on-time,POSITIVE,5.6
bom,d17cd10dbb5981e9a2ba4739a202da55,SP,1,good,POSITIVE,13.5
excelente,d17cd10dbb5981e9a2ba4739a202da55,SP,1,excellent,POSITIVE,91.3
chegou,c1242f927f71ac91fcd9df26cdeba9fa,SP,1,arrived,POSITIVE,2.5
chegou,f203fbfc9805fb8324cc79559932f6be,SP,1,arrived,POSITIVE,2.5
bom,f203fbfc9805fb8324cc79559932f6be,SP,1,good,POSITIVE,13.5
prazo,a28d9d45abc45839d16fa972466353ed,SP,1,on-time,POSITIVE,5.6
prazo,6171832455ac3fe3e62f97359da15c2b,MG,1,on-time,POSITIVE,5.6
dentro,6171832455ac3fe3e62f97359da15c2b,MG,1,within,POSITIVE,5.8
quero,772e38d3917d94f38c6484dde513877f,SP,1,I-want-refund,NEGATIVE,12.0
paguei,772e38d3917d94f38c6484dde513877f,SP,1,I-paid-for,NEGATIVE,9.6
receber,772e38d3917d94f38c6484dde513877f,SP,1,yet-to-receive,NEGATIVE,4.7
dinheiro,772e38d3917d94f38c6484dde513877f,SP,1,money-back,NEGATIVE,31.2
somente,772e38d3917d94f38c6484dde513877f,SP,1,somente,NEGATIVE,4.5
satisfeita,49d6c0bdfef33c709ed283eb19d8b3d0,SP,1,satisfied,POSITIVE,15.1
prazo,79b3ba7b7296b5c683e4ec7b173e4020,SP,1,on-time,POSITIVE,5.6
bom,79b3ba7b7296b5c683e4ec7b173e4020,SP,1,good,POSITIVE,13.5
tinha,a1165481ec8e2c96688233954c7cfb7b,SP,1,tinha,NEGATIVE,3.2
prazo,e93eb47bed2556150d399b6cc03c4e60,SP,1,on-time,POSITIVE,5.6
super,e93eb47bed2556150d399b6cc03c4e60,SP,1,super,POSITIVE,16.4
prazo,8c232e13890c404488a860c3beecc9b0,MG,1,on-time,POSITIVE,5.6
chegou,8c232e13890c404488a860c3beecc9b0,MG,1,arrived,POSITIVE,2.5
recomendo,8c232e13890c404488a860c3beecc9b0,MG,1,recommend,POSITIVE,8.1
receber,1bb460f1a118ffc0218e3c7e61a59029,SP,1,yet-to-receive,NEGATIVE,4.7
pedi,1bb460f1a118ffc0218e3c7e61a59029,SP,1,pedi,NEGATIVE,4.7
duas,cdc80ab03580d7d907ecd33ae7818caa,SP,2,two-weeks,NEGATIVE,5.4
prazo,441c50254b975f2cf7ccd3583a01ed5e,SP,1,on-time,POSITIVE,5.6
chegou,441c50254b975f2cf7ccd3583a01ed5e,SP,1,arrived,POSITIVE,2.5
recomendo,3cbed01263e6284a8f07d667fc841316,SP,1,recommend,POSITIVE,8.1
otimo,3cbed01263e6284a8f07d667fc841316,SP,1,great,POSITIVE,40.4
hoje,1aeb7327979c2a19b8f80b9df367d99f,SP,1,hoje,NEGATIVE,7.1
excelente,667f0b8cc6b5403505c451a200a9bd28,SP,1,excellent,POSITIVE,91.3
boa,f265f016642c24f79e490f7d201b7e36,SP,1,good(f),POSITIVE,4.9
prazo,7caa2aaed7e9a56d1bc1004eb7d296e5,SP,1,on-time,POSITIVE,5.6
chegou,7caa2aaed7e9a56d1bc1004eb7d296e5,SP,1,arrived,POSITIVE,2.5
excelente,7caa2aaed7e9a56d1bc1004eb7d296e5,SP,1,excellent,POSITIVE,91.3
bom,d4b9a0a5998cc96610a91b5de647f440,SP,1,good,POSITIVE,13.5
prazo,f5b1cfba9fe979f87dcfefc578010e8a,SP,1,on-time,POSITIVE,5.6
adorei,59362dfdfc742008cd6889fda33dd61e,SP,1,loved,POSITIVE,78.5
chegou,219666cede8138c78fdfd946ba487cd1,SP,1,arrived,POSITIVE,2.5
perfeito,219666cede8138c78fdfd946ba487cd1,SP,1,perfect,POSITIVE,48.0
bom,fa6e801a54147fb8ada766a1f407a80f,SP,1,good,POSITIVE,13.5
prazo,caa6045d366628b2fe9115e7e99bd399,RJ,1,on-time,POSITIVE,5.6
dentro,caa6045d366628b2fe9115e7e99bd399,RJ,1,within,POSITIVE,5.8
chegou,cc5f59166954a429c36ff20587189709,RS,1,arrived,POSITIVE,2.5
recomendo,cc5f59166954a429c36ff20587189709,RS,1,recommend,POSITIVE,8.1
tinha,d89d67960e5c163e8afc1d83cf53db77,SP,1,tinha,NEGATIVE,3.2
gostei,4baefe0b13c215e6417751ad5121469d,SP,1,liked,POSITIVE,4.1
receber,9021cf1919f615a121410790dcce848f,MG,1,yet-to-receive,NEGATIVE,4.7
recomendo,86c411cc5e0c28b069f3e98edc6e6290,SP,1,recommend,POSITIVE,8.1
satisfeito,3bd72d0bf4e30e74322d88fe9dd5ac2d,SP,1,satisfeito,POSITIVE,24.9
prazo,b62880756e815882264069601458b5b1,SP,1,on-time,POSITIVE,5.6
chegou,b62880756e815882264069601458b5b1,SP,2,arrived,POSITIVE,2.5
qualidade,b62880756e815882264069601458b5b1,SP,1,quality,POSITIVE,3.6
defeito,b62880756e815882264069601458b5b1,SP,2,defective,NEGATIVE,4.2
recomendo,2a7f6f7d1d01dcffbddff5e6e3ad791f,RS,1,recommend,POSITIVE,8.1
super,2a7f6f7d1d01dcffbddff5e6e3ad791f,RS,1,super,POSITIVE,16.4
adorei,e760839bf2e95526c08cd98abaa16804,SP,1,loved,POSITIVE,78.5
bom,cb9900a635406b269d600f509cff8009,MG,1,good,POSITIVE,13.5
aguardando,a30cba7093267abeb0f8489d5c16c7af,SP,1,still-waiting,NEGATIVE,10.9
chegou,8cf67dfa08b350d79903184885a64f93,PR,1,arrived,POSITIVE,2.5
chegou,4d288f2f1f3b59a97c364a2bf728b912,SP,1,arrived,POSITIVE,2.5
prazo,914ccbb5110ed49b96c301b5fbf8d629,SP,1,on-time,POSITIVE,5.6
obrigado,914ccbb5110ed49b96c301b5fbf8d629,SP,1,thank-you,POSITIVE,9.7
aguardo,914ccbb5110ed49b96c301b5fbf8d629,SP,1,waiting,NEGATIVE,11.0
retorno,914ccbb5110ed49b96c301b5fbf8d629,SP,1,no-callback,NEGATIVE,19.4
bom,f776c57636792f1caf6b4611aa890464,SP,1,good,POSITIVE,13.5
comprar,f776c57636792f1caf6b4611aa890464,SP,1,buy-again,POSITIVE,3.1
prazo,94f1e81783b607dd10f270a0ceaf9d40,SP,1,on-time,POSITIVE,5.6
qualidade,94f1e81783b607dd10f270a0ceaf9d40,SP,1,quality,POSITIVE,3.6
dois,df68ea0d1a2a2b9d4dfa236820acbe9c,SC,1,dois,NEGATIVE,5.5
pedi,df68ea0d1a2a2b9d4dfa236820acbe9c,SC,1,pedi,NEGATIVE,4.7
errado,df68ea0d1a2a2b9d4dfa236820acbe9c,SC,1,wrong,NEGATIVE,7.2
aguardando,320ecf6854e14e86b022c562c759b713,SP,1,still-waiting,NEGATIVE,10.9
momento,320ecf6854e14e86b022c562c759b713,SP,1,until-now,NEGATIVE,7.6
somente,320ecf6854e14e86b022c562c759b713,SP,1,somente,NEGATIVE,4.5
saber,978564f73dadc05775f6347d1a508e12,SP,1,saber,NEGATIVE,8.1
gostaria,978564f73dadc05775f6347d1a508e12,SP,1,gostaria,NEGATIVE,4.5
chegou,93b3fec4ab5648e985ee7e781e0e1b6d,SP,1,arrived,POSITIVE,2.5
qualidade,4878c3e81ce858124e902e2ecd97e6de,SP,2,quality,POSITIVE,3.6
gostei,4878c3e81ce858124e902e2ecd97e6de,SP,1,liked,POSITIVE,4.1
tinha,4878c3e81ce858124e902e2ecd97e6de,SP,1,tinha,NEGATIVE,3.2
